#####################;x
##### FAKE NEWS #####;x
#####################;x
some_fake_ANY_23;With the wide dispersal of weapons and shielding factories throughout the known universe, concern is growing that security may be overstretched. Most governments have allowed private corporations to take responsibility for the production of beam weapons and missile technology. Even some of the new weaponry developments are being put into production in relatively widespread sectors. While all such facilities have their own security forces, there is a real danger that opportunistic raiders could attack in force and seize large quantities of very powerful missiles and energy cannons.;x
some_fake_ANY_title_24;Rash Boron Transmat Experiment;x
some_fake_ANY_24;A young Boron transmat expert working for the Menelaus Institute of Technology, or MIT, engaged in an unauthorised and highly dangerous attempt to transport himself between sectors.;x
some_fake_ANY_title_25;Insurance Rumours Quashed;x
some_fake_ANY_25;Senior Goner sources today moved to quash rumours that the popular life-saving insurance would be either withdrawn from sale or increased in price. The un-named source stated "We have no plans to withdraw this useful product - our product range is too limited already. As before, anyone who has sufficient notoriety with the Goners is welcome to dock and purchase it.";x
some_fake_ANY_title_26;Weapons At War - High Energy Plasma Throwers;x
some_fake_ANY_26;This is a deadly weapon found on some fighter craft and on all destroyers and carrier craft. The radiation is so dangerous that the weapon had to go through many years of research and development until it could be placed on the open market.;x
some_fake_ANY_title_27;Illegal Trade Market Rivals Legal Trade;x
some_fake_ANY_27;It has been suggested by security and business sources that the trade in illegal goods may rival that in legitimate commodities on a per credit calculation.;x
some_fake_ANY_title_28;Xenon Rock?;x
some_fake_ANY_28;We like a good laugh and every now and again we get one from those brain boxes in the Goner. Currently digging on a sandy moon they cannot quite decide if it is a Xenon artefact or a lump of rock.;x
some_fake_ANY_title_29;Musical breaks Box Office Records;x
some_fake_ANY_29;The smash hit musical "Better dead than Split" has broken all box office records on Argon Prime after the Split Government complained it was offensive.;x
some_fake_ANY_title_30;Competing pirate groups cause havoc;x
some_fake_ANY_30;It appears that rival pirate groups have set up competitions. The recent spate of thefts, hijackings, and smugglings have led police to conclude the existence of a pirate league table.;x
some_fake_ANY_title_31;Captured Xenon Ships Turn Kamikaze;x
some_fake_ANY_31;Several recent incidents have resulted in seven people dead, over two hundred injured and minor damage to factories in Teladi and Split space. These incidents reveal a new threat from captured Xenon fighters.;x
some_fake_ANY_title_32;Weapons At War - The Mass Driver;x
some_fake_ANY_32;This weapon is unique in that it is the only type of non-energy based projectile weapon available. It consists of a rapid feed multi-barrelled cannon.;x
some_fake_ANY_title_33;Weapons At War - Ion Disruptor;x
some_fake_ANY_33;Developed by Boron Scientists this weapon is unlike any weapon encountered. The Ion Disruptor fires a steady stream of ion particles in the direction of a ship, before ignition.;x
some_fake_ANY_title_34;Goner Priest Assaulted By Split Thugs;x
some_fake_ANY_34;A Goner priest was being treated for severe facial injuries and a broken arm today in Black Hole Sun. The Goner priests on the ship don't know what provoked the attack.;x
some_fake_ANY_title_35;Weapons At War - Phased Shockwave Generator;x
some_fake_ANY_35;This weapon was developed by a rare alliance between the Teladi and Paranid. It works by sending out a phased package, which reacts and expands, creating a shockwave.;x
some_fake_ANY_title_36;Contemporary Priest!;x
some_fake_ANY_36;During a routine broadcast of the Goner "Peacelover Show" an attempt was made to hijack the broadcast by playing contemporary music over the same frequency spectrum. The culprit was not identified.;x
some_fake_ANY_title_37;Cargo Compression Technology Must Improve Says Ship Designer;x
some_fake_ANY_37;Famed civilian ship architect Roj Nolan has called on scientists and engineers to urgently work on improved and cheaper cargo compression technology.;x
some_fake_ANY_title_38;Weapons At War - Hornet Missile;x
some_fake_ANY_38;The Hornet Class Missile is the most powerful weapon known today. The gigantic resources needed to produce this monster also make it extremely expensive.;x
some_fake_ANY_title_39;Official Acknowledgment of the Goners Community;x
some_fake_ANY_39;After a recent public conference, an official acknowledgement of the Goner Community by the Argon Federation was celebrated on Argon Prime.;x
some_fake_ANY_title_40;Passengers Sold To Slavery;x
some_fake_ANY_40;A new scam has recently been uncovered where passengers have been sold into slavery instead of being delivered to their proper destination.;x
########################;x
##### GENERIC NEWS #####;x
########################;x
AI_FEARS_OTHER_DESC1_LONG;A recent article in a $TAG_0_0_ADJ$ newspaper startled their nation! A detailed analysis of their chilly relations with $TAG_0_1$ and a comparison of their relative military strengths led the editor to the conclusion that both countries might soon find themselves in a state of war, and when that day comes, $TAG_0_0$'s very existence might be threatened. The elite and the commoners alike, the citizens of $TAG_0_0$ demand their government to seek alliances to diminish the unavoidable threat the $TAG_0_1_ADJ$ pose.;x
AI_FEARS_OTHER_DESC1_MEDIUM;A recent article in a $TAG_0_0_ADJ$ newspaper startled their nation! A detailed analysis of their chilly relations with $TAG_0_1$ led the editor to the conclusion that absent new guarantees, both countries might soon find themselves in the state of war.;x
AI_FEARS_OTHER_DESC1_SHORT;A recent article in a $TAG_0_0_ADJ$ newspaper startled their nation! Analysis of their chilly relations with $TAG_0_1$ led to the conclusion that war might be unavoidable.;x
AI_FEARS_OTHER_DESC2_LONG;According to reports from the inner circles of the $TAG_0_0_ADJ$ government, the prevalent mood of all top officials is one of deep apprehension and fear. Many predict that rivalries between $TAG_0_1$ and them will spark an international conflict, one which $TAG_0_0$ might well lose. Therefore, it is rumoured they are considering the possibility that war might come to their doorstep, and are making concrete preparations should this happen. Fear seems to also be spreading to the population, who expect the worst: A cruel defeat.;x
AI_FEARS_OTHER_DESC2_MEDIUM;The mood of $TAG_0_0_ADJ$ officials is one of frightful apprehension when it comes to the actions of $TAG_0_1$. Being ever watchful of their actions, many fear that an eventual war between both countries will result in a cruel defeat to $TAG_0_0$.;x
AI_FEARS_OTHER_DESC2_SHORT;Through local press reports, it seems the $TAG_0_0_ADJ$ population and government are suffering from a widespread fear of $TAG_0_1$'s military power. More on page 4.;x
AI_FEARS_OTHER_TITLE1;The fears of $TAG_0_0$;x
AI_FEARS_OTHER_TITLE2;The $TAG_0_0_ADJ$ fear;x
AI_FEARS_US_DESC1_LONG;Reports of rumours are coming in from our correspondent in $TAG_0_0$. An unnamed source informs that a series of meetings involving top military officers have taken place in their capital in the last few months. The top theme of these meetings involves a possible fictitious scenario where war is declared and our military invades them. Measures of counter-attack and, if needed, even guerrilla warfare methods were discussed. Apparently the top command of the $TAG_0_0_ADJ$ army is preparing for the worst. It seems we are feared by them!;x
AI_FEARS_US_DESC1_MEDIUM;An unnamed source in $TAG_0_0$ reports that the government there is preparing for the worst. A fictitious scenario involving a war declaration by our country against them is deemed possible, and top military officers consider our military might frightening!;x
AI_FEARS_US_DESC1_SHORT;Reports are coming in from an unnamed source in $TAG_0_0$ of a series of military meetings in their capital. It seems they deem an invasion by our troops a serious possibility!;x
AI_FEARS_US_DESC2_LONG;A recent article in a $TAG_0_0_ADJ$ newspaper startled their nation! A detailed analysis of the chilly relations between our countries and a careful comparison of our relative military strengths led the editor to the conclusion that our countries might soon find themselves in a state of war, and when that day comes, $TAG_0_0$'s very existence might be threatened. The elite and the commoners alike, the citizens of $TAG_0_0$ demand their government to seek alliance with a greater power to diminish the unavoidable threat we are posing.;x
AI_FEARS_US_DESC2_MEDIUM;A recent article in a $TAG_0_0_ADJ$ newspaper startled their nation! A detailed analysis of the chilly relations between our countries led the editor to the conclusion that absent new guarantees, our countries might soon find themselves in a state of war.;x
AI_FEARS_US_DESC2_SHORT;A recent article in a $TAG_0_0_ADJ$ newspaper startled their nation! Analysis of chilly relations between our countries led the editor to the conclusion that war might be unavoidable.;x
AI_FEARS_US_DESC3_LONG;Prejudice and hatred reign in $TAG_0_0$. The growing chorus of insults reached new lows on Monday as the $TAG_0_0_ADJ$ foreign minister slapped our ambassador on the lawn of our embassy in $TAG_0_0$. When asked for comment, our minister for foreign affairs said that this was 'More proof, as if any was needed, that they cannot be trusted to behave in a civilised manner. Savages and cads govern in $TAG_0_0$, and the sooner these wretches are rooted out the better'. Diplomatic channels remain open for now, but war may be inevitable.;x
AI_FEARS_US_DESC3_MEDIUM;Prejudice and hatred reign supreme in $TAG_0_0$. On Monday the $TAG_0_0_ADJ$ foreign minister slapped our ambassador. Our minister for foreign affairs said that 'savages and cads govern in $TAG_0_0$, and the sooner these wretches are rooted out, the better'.;x
AI_FEARS_US_DESC3_SHORT;On Monday the $TAG_0_0_ADJ$ foreign minister slapped our ambassador. Savages and bounders govern in $TAG_0_0$, and the sooner these wretches are rooted out, the better.;x
AI_FEARS_US_TITLE1;$TAG_0_0_UPPER$ FEARS OUR MIGHT!;x
AI_FEARS_US_TITLE2;$TAG_0_0$ fears we are coming!;x
AI_FEARS_US_TITLE3;$TAG_0_0_ADJ$ insults!;x
AI_LOVES_OTHER_DESC1_LONG;An article in a $TAG_0_0_ADJ$ newspaper paints a picture of their amiable relations with $TAG_0_1$. Calling on numerous examples of peaceful cooperation based on trust and friendship, the editor declared both nations to stand as friends and brothers. Using words like 'trustworthy', 'steadfast' and 'reliable' to describe their relations, the newspaper encouraged $TAG_0_0$'s government to continue aligning themselves with $TAG_0_1$'s policies to pursue common interests, and to strengthen mutual guarantees and assurances.;x
AI_LOVES_OTHER_DESC1_MEDIUM;An article in a $TAG_0_0_ADJ$ newspaper paints a picture of their amiable relations with $TAG_0_1$. Calling on numerous examples of peaceful cooperation based on trust and friendship, the editor declared both nations to stand as friends and brothers.;x
AI_LOVES_OTHER_DESC1_SHORT;An article in a $TAG_0_0_ADJ$ newspaper paints a picture of their great relations with $TAG_0_1$. The editor called on the league with $TAG_0_1$ to be maintained.;x
AI_LOVES_OTHER_DESC2_LONG;Although history might have put our two countries at odds sometimes, it is clear that fate herself decided to bring us together!', said the $TAG_0_0_ADJ$ government spokesman yesterday in their nation's capital, referring to the recent increase of cooperation with $TAG_0_1$. The abolition of some custom duties between both lands last year and the frequent visits of ambassadors from $TAG_0_0$ seem to show that a guarantee of friendship through a military alliance is indeed a solid possibility.;x
AI_LOVES_OTHER_DESC2_MEDIUM;Smiling $TAG_0_0_ADJ$ diplomats were seen yesterday at a summit in the $TAG_0_1_ADJ$ capital. '$TAG_0_1$ is our natural ally', mentioned one $TAG_0_0_ADJ$ official. Political analysts predict an alliance pact might be signed soon.;x
AI_LOVES_OTHER_DESC2_SHORT;Prosperity for the Future with our $TAG_0_1_ADJ$ brothers!' is $TAG_0_0_ADJ$ ruling party's newest slogan. Many say this is an indication of a future military alliance.;x
AI_LOVES_OTHER_TITLE1;$TAG_0_0$'s relations;x
AI_LOVES_OTHER_TITLE2;$TAG_0_0_ADJ$-$TAG_0_1_ADJ$ relations;x
AI_LOVES_US_DESC1_LONG;Have you ever considered fellow $TAG_0_0_ADJ$ citizens your best friends? Perhaps. However, it certainly seems they consider us as a target, not to fight against, but to befriend! A series of diplomats and envoys in our capital have been outspoken in their support for an alliance between our two great nations, should war break out. 'It is no wonder that we must pledge support to each other in these troubled times. When everyone around you is at each other's throats, a friend in need is a friend indeed!' said a diplomat in an interview.;x
AI_LOVES_US_DESC1_MEDIUM;$TAG_0_0_ADJ$ diplomats in our capital are outspoken in their support for an alliance between our two great nations. According to governmental sources, relations between us and them are at an all time high and may even lead to a mutual pledge of military support soon.;x
AI_LOVES_US_DESC1_SHORT;The relations between the $TAG_0_0_ADJ$ government and ours have never been better. Political analysts say that they consider us as a potential ally and friend for peace and war.;x
AI_LOVES_US_DESC2_LONG;An article in a $TAG_0_0_ADJ$ newspaper paints a picture of amiable relations between our countries. Calling on numerous examples of peaceful cooperation based on trust and friendship, the editor declared both our nations to stand as friends and brothers. Using words like 'trustworthy', 'reliable' and 'steadfast' to describe our relations, the newspaper encouraged $TAG_0_0$'s government to continue aligning themselves with our policies to pursue common interests and goals, and to strengthen mutual guarantees and assurances.;x
AI_LOVES_US_DESC2_MEDIUM;An article in a $TAG_0_0_ADJ$ newspaper paints a picture of amiable relations between our countries. Calling on numerous examples of peaceful cooperation based on trust and friendship, the editor declared both our nations to stand as friends and brothers.;x
AI_LOVES_US_DESC2_SHORT;An article in a $TAG_0_0_ADJ$ newspaper paints a picture of amiable relations between our nations. Editor encouraged their government to continue aligning themselves with our policies.;x
AI_LOVES_US_DESC3_LONG;"Common sense is the order of the day in $TAG_0_0$, as their government and people continue to be enamoured with all things $OURCOUNTRY_ADJ$. In the political, military and cultural spheres, our obviously apparent superiority is readily acknowledged by the snivelling wretches. The $TAG_0_0_ADJ$ foreign minister, in a shameful attempt to ingratiate himself with our elites, said ""We welcome the paternal and guiding hand of $OURCOUNTRY_ADJ$. Long may our countries' friendship continue, to our mutual benefit"". Whether that will be the case remains to be seen.";x
AI_LOVES_US_DESC3_MEDIUM;Common sense is the order of the day in the $TAG_0_0_ADJ$ capital, as their government and people continue to be enamoured with all things $OURCOUNTRY_ADJ$. In the political, military and cultural spheres, our obvious superiority is acknowledged by the wretches.;x
AI_LOVES_US_DESC3_SHORT;The $TAG_0_0_ADJ$ government and people continue to be enamoured with $OURCOUNTRY$. In all spheres, our obvious superiority is readily acknowledged.;x
AI_LOVES_US_DESC4_LONG;Our correspondent has been told by his sources within the Foreign office that in the last few weeks, the leader of $TAG_0_0$ made a grand speech to his people praising our nation and the achievements of our people. It is believed that the speech is an attempt by $TAG_0_0$ to draw closer to our mighty nation and it we must response to these overtures with the courtesy typical of the $TAG_0_1_ADJ$ people. We praise these attempts and hope that they will lead to a continued period of collaboration between our two glorious countries.;x
AI_LOVES_US_DESC4_MEDIUM;After a reportedly very productive meeting with our ambassador last week, a representative of the $TAG_0_0_ADJ$ people gave a speech on the steps of the Foreign office praising our nation and government, opening the door to a new dialogue of collaboration and partnership.;x
AI_LOVES_US_DESC4_SHORT;A new era of Friendship between our nations has begun' These were the words of the $TAG_0_0_ADJ$ Ambassador as he spoke to assembled journalists following talks in the capital.;x
AI_LOVES_US_TITLE1;$TAG_0_0$: Our best friend;x
AI_LOVES_US_TITLE2;$TAG_0_0$ stands with us!;x
AI_LOVES_US_TITLE3;$TAG_0_0$ knows its place!;x
AI_LOVES_US_TITLE4;Warm Relations;x
battle_we_lose_large;On $DATE_LONG_0$ our incompetent high command shockingly sent $VALUE_INT_0_4$ of our brave soldiers to their deaths in $STRING_0_3$ against the forces of  $TAG_0_2$. Our $VALUE_INT_0_3$ fine troops faced $VALUE_INT1$ $TAG_0_2_ADJ$ soldiers, and despite poor leadership and the enemy's underhanded tactics managed to inflict $VALUE_INT_0_2$ casualties upon them. This paper expresses grave concerns over the direction the high command is taking this war, and strongly urges the Government to take steps to correct it before it is too late!;x
battle_we_lose_medium;On $DATE_LONG_0$ we lost the battle of $STRING_0_3$, losing $VALUE_INT_0_4$ men and leaving $TAG_0_2$ in control of the field.;x
battle_we_lose_small;On $DATE_LONG_0$ we lost the battle of $STRING_0_3$, losing $VALUE_INT_0_4$ men and leaving $TAG_0_2$ in control of the field.;x
battle_we_lose_title_large;MILITARY BLUNDER LEADS TO DISASTER IN $STRING_0_3$!;x
battle_we_lose_title_medium;Defeat in $STRING_0_3$;x
battle_we_lose_title_small;Disaster in $STRING_0_3$;x
battle_we_win_large;On $DATE_LONG_0$ our unrivalled army was, once again, victorious in the battle of $STRING_0_3$! $VALUE_INT_0_1$ of our men bravely gave $VALUE_INT_0_3$ $TAG_0_3_ADJ$ troops a sound seeing to, and while $VALUE_INT_0_2$ of our fearless troops lost their lives, over $VALUE_INT_0_4$ $TAG_0_3_ADJ$ scoundrels were killed and the field was left in our hands. After a defeat like this, $TAG_0_3$ surely must soon seek peace terms!;x
battle_we_win_medium;On $DATE_LONG_0$ we defeated $VALUE_INT_0_3$ $TAG_0_3_ADJ$ troops in $STRING_0_3$, at the cost of $VALUE_INT_0_2$ lives lost.;x
battle_we_win_small;On $DATE_LONG_0$ we defeated $VALUE_INT_0_3$ $TAG_0_3_ADJ$ troops in $STRING_0_3$.;x
battle_we_win_title_large;GLORIOUS VICTORY IN $STRING_0_3$!;x
battle_we_win_title_medium;Victory in $STRING_0_3$!;x
battle_we_win_title_small;Victory!;x
CRISIS_END_DESC_LONG1;It is peace for our time', great powers announce, emerging from the summit negotiations with a diplomatic resolution to the brewing international crisis, which many claimed might have plunged them into war if a compromise was not reached. 'We declare there is no desire between our peoples to go to war against one another', the competing sides declared, though careful observers took notice that one side might be perceived as the victor, leaving the other with bitter aftertaste of concessions and loss of prestige, threatening the longevity of the signed agreement.;x
CRISIS_END_DESC_LONG2;There is widespread relief following the news that a peaceful solution has been arrived at in $STRING_0_0$, recently a diplomatic hot spot. <CrisisWinner++++++> has managed to increase their influence after securing the backing of the Great Powers. An International Conference successfully brought the crisis to an end following weeks of diplomatic manoeuvres. War has been averted for the time being, although there is not universal satisfaction with the outcome, and it remains to be seen whether another power will challenge <CrisisWinner++++++> in the future.;x
CRISIS_END_DESC_MEDIUM1;It is peace for our time', great powers announce, emerging from the summit negotiations with a diplomatic resolution to the brewing international crisis, which many claimed might have plunged them into the dreaded state of war if a compromise was not reached.;x
CRISIS_END_DESC_MEDIUM2;The international crisis in $STRING_0_0$ has reached a peaceful solution following a diplomatic conference of the Great Powers. <CrisisWinner++++++> has been able to increase their influence, without resorting to war. It remains to be seen whether this peace will last.;x
CRISIS_END_DESC_SHORT1;It is peace for our time', great powers announce, emerging from the summit negotiations with a diplomatic resolution to the brewing international crisis, averting the possiblity of war.;x
CRISIS_END_DESC_SHORT2;War has been averted as the crisis in $STRING_0_0$ has been resolved following a conference of the Great Powers. <CrisisWinner++++++> has successfully increased their influence ;x
CRISIS_END_TITLE1;CRISIS AVERTED!;x
CRISIS_END_TITLE2;Tensions Recede;x
CRISIS_START_DESC_LONG1;Whether there still remains any hope to resolve the matter peacefully, noone is able to tell at this point, as great powers of the world lock themselves in the power struggle of the commencing international crisis. A diplomatic settlement of the matter might still remain within reach, but the clock on reaching one quickly runs out, and as the belligerent participants delay the resolution by drawing lines in sand and flexing their muscles in politics of attrition and coercion to reduce or avoid concessions, they might soon find themselves in the dreaded state of war.;x
CRISIS_START_DESC_LONG2;Following months of increasing pressure, tensions in $STRING_0_0$ have reached a point where we have an international crisis on our hands. The Great Powers are trying to find a peaceful solution to prevent further escalation, but there are also some who seek to increase their influence. Frantic diplomatic activity is taking place as the Great Powers clamour for influence. If a resolution is not found, and as those on the side-lines take sides in the dispute, an incident in $STRING_0_0$ has the potential to develop into a general war.;x
CRISIS_START_DESC_MEDIUM1;Great powers of the world lock themselves in a power struggle. A diplomatic settlement of the matter might still remain within reach, but the clock on reaching one quickly runs out, as the belligerent parties delay the resolution by drawing lines in sand and flexing their muscles.;x
CRISIS_START_DESC_MEDIUM2;Great Powers are vying for influence in $STRING_0_0$, and tensions have risen dramatically in the region. A peaceful solution is being sought by the Great Powers in a bid to avoid any further escalation, but it remains to be seen whether conflict can be avoided.;x
CRISIS_START_DESC_SHORT1;Great powers of the world lock themselves in a power struggle. A diplomatic settlement of the matter might still remain within reach, but the clock on reaching one quickly runs out.;x
CRISIS_START_DESC_SHORT2;Tensions in $STRING_0_0$ have developed into a major crisis, as the Great Powers attempt to gain influence in the region. Frantic diplomatic activity is underway to try and avert war. ;x
CRISIS_START_TITLE1;Crisis set in motion!;x
CRISIS_START_TITLE2;Tensions Rise!;x
GOODS_PRICE_DOWN_LARGE;In the last $VALUE_INT_0_0$ months the price of $STRING_0_1$ has dropped like a rock! Worldwide, producers of $STRING_0_1$ are desperately trying to shift their production to other goods to make up for their losses.;x
GOODS_PRICE_DOWN_MEDIUM;In the last $VALUE_INT_0_0$ months the price of $STRING_0_1$ has dropped like a rock! Worldwide, producers of $STRING_0_1$ are desperately trying to shift their production to other goods to make up for their losses;x
GOODS_PRICE_DOWN_SMALL;In the last $VALUE_INT_0_0$ months the price of $STRING_0_1$ has dropped like a rock!;x
GOODS_PRICE_DOWN_TITLE_LARGE;PRICES COLLAPSE!;x
GOODS_PRICE_DOWN_TITLE_MEDIUM;PRICES COLLAPSE!;x
GOODS_PRICE_DOWN_TITLE_SMALL;PRICES COLLAPSE!;x
GOODS_PRICE_UP_LARGE;In the last $VALUE_INT_0_0$ months the price of $STRING_0_1$ has steadily risen. Capitalists and Artisans worldwide scramble to produce more $STRING_0_1$ to meet the ever-increasing demands of the market.;x
GOODS_PRICE_UP_MEDIUM;In the last $VALUE_INT_0_0$ months the price of $STRING_0_1$ has steadily risen. Capitalists and Artisans worldwide scramble to produce more $STRING_0_1$ to meet the ever-increasing demands of the market.;x
GOODS_PRICE_UP_SMALL;In the last $VALUE_INT_0_0$ months the price of $STRING_0_1$ has steadily risen!;x
GOODS_PRICE_UP_TITLE_LARGE;PRICES RISE!;x
GOODS_PRICE_UP_TITLE_MEDIUM;PRICES RISE!;x
GOODS_PRICE_UP_TITLE_SMALL;PRICES RISE!;x
gwar_we_lose_large_desc;On $DATE_LONG_1$ the Great war against $TAG_2_0$ ended in our shameful defeat. The war, known as $STRING_0_0$, raged from $DATE_SHORT_0$ over $STRING_9_0$, and in the end the result was $STRINGS_LIST_4$.;x
gwar_we_lose_large_title;A SHAMEFUL DAY.\nPEACE WITH $TAG_2_0_UPPER$ SIGNED!;x
gwar_we_lose_medium_desc;On $DATE_LONG_1$ the Great War between $TAG_0_0$ and $TAG_1_0$ ended in our shameful defeat. The war, known as $STRING_0_0$, raged from $DATE_SHORT_0$ over $STRING_9_0$.;x
gwar_we_lose_medium_title;PEACE WITH $TAG_2_0_UPPER$!;x
gwar_we_lose_small_desc;$STRING_0_0$ has ended with our defeat at the hands of $TAG_2_0$;x
gwar_we_lose_small_title;Peace with $TAG_2_0$;x
gwar_we_win_large_desc;On $DATE_LONG_1$ the Great War between $TAG_0_0$ and $TAG_1_0$ ended in our glorious victory. The war, known as $STRING_0_0$, raged from $DATE_SHORT_0$ over $STRING_9_0$, and in the end the result was $STRINGS_LIST_4$.;x
gwar_we_win_large_title;$TAG_3_0_UPPER$ SURRENDERS!;x
gwar_we_win_medium_desc;On $DATE_LONG_1$ the Great War between $TAG_0_0$ and $TAG_1_0$ ended in our glorious victory. The war, known as $STRING_0_0$, raged from $DATE_SHORT_0$ over $STRING_9_0$.;x
gwar_we_win_medium_title;ARMISTICE SIGNED!\n VICTORY!;x
gwar_we_win_small_desc;$STRING_0_0$ has ended with the defeat of $TAG_3_0$.;x
gwar_we_win_small_title;Victory over $TAG_3_0$!;x
