#####################;x
##### COUNTRIES #####;x {
#####################;x
bourgeois_dictatorship_ruler;President;x
bourgeois_dictatorship;Bourgeois Dictatorship;x
democracy_ruler;President;x
democracy;Democracy;x
fascist_dictatorship_ruler;Führer;x
fascist_dictatorship;Fascist Dictatorship;x
hms_government_ruler;King;x
hms_government;Parliamentary Monarchy;x
presidential_dictatorship_ruler;President;x
presidential_dictatorship;Presidential Dictatorship;x
proletarian_dictatorship_ruler;Chairman;x
proletarian_dictatorship;Proletarian Dictatorship;x
prussian_constitutionalism_ruler;King;x
prussian_constitutionalism;Prussian Constitutionalism;x
##################;x }
##### ISSUES #####;x {
##################;x
party_issues;Party Issues;x
trade_policy;Trade Policy;x
protectionism;Protectionism;x
protectionism_desc;Trade between nations is restricted.;x
free_trade;Free Trade;x
free_trade_desc;Traders are able to act and transact without interference from the government.;x
economic_policy;Economic Policy;x
laissez_faire;Laissez Faire;x
laissez_faire_desc;Industry is free from government interference;x
interventionism;Interventionism;x
interventionism_desc;In general this is a free market economy but the government reserves the right to intervene when the national interest requires it.;x
state_capitalism;State Capitalism;x
state_capitalism_desc;The State controls the commanding heights of the economy but limited free enterprise is allowed.;x
planned_economy;Planned Economy;x
planned_economy_desc;The government makes all decisions on the production and consumption of goods and services.;x
religious_policy;Religious Policy;x
pro_atheism;Atheism;x
pro_atheism_desc;Total separation between church and state, religion is purely a private matter.;x
secularized;Secularized;x
secularized_desc;Religion is not explicitly part of state policy, but the state tips it hat to traditional religious values.;x
pluralism;Pluralism;x
pluralism_desc;The state religion is actively promoted but other religions are tolerated.;x
moralism;Moralism;x
moralism_desc;Church and state are a single body, and religious minorities face discrimination.;x
citizenship_policy;Citizenship Policy;x
residency;Residency;x
residency_desc;Only people of your nation's primary culture are allowed the vote.;x
limited_citizenship;Limited Citizenship;x
limited_citizenship_desc;Only people of your nation's primary and accepted cultures are allowed the vote.;x
full_citizenship;Full Citizenship;x
full_citizenship_desc;Every vote is equal.;x
war_policy;War Policy;x
jingoism;Jingoism;x
jingoism_desc;The military is the centrepiece of the state and military spending is prioritised.;x
pro_military;Pro Military;x
pro_military_desc;The government is a strong supporter of the armed services.;x
anti_military;Anti Military;x
anti_military_desc;The armed forces are a drain on the state coffers and the government feels money is better spent elsewhere.;x
pacifism;Pacifism;x
pacifism_desc;The government is actively hostile to the interests of the military, feeling they are opposed to the government policies.;x
###################;x }
##### REFORMS #####;x {
###################;x
political_reforms;Political Reforms;x
slavery;Slavery;x
yes_slavery;Allowed;x
yes_slavery_desc;Slavery is allowed;x
no_slavery;Outlawed;x
no_slavery_desc;Slavery is forbidden;x
upper_house_composition;Upper House;x
appointed;Appointed;x
appointed_desc;Aristocrats or capitalists have been assigned seats in the Upper House by the leader of the country.;x
party_appointed;Ruling Party Only;x
party_appointed_desc;Only members of the ruling party with the same ideology can be appointed to represent the party in the Upper House.;x
state_equal_weight;Two per State;x
state_equal_weight_desc;Each state has two votes to appoint representatives to the Upper House.;x
population_equal_weight;Based on Population;x
population_equal_weight_desc;Representatives are determined by the collected ideologies of the population.;x
vote_franschise;Vote Franchise;x
none_voting;No Voting;x
none_voting_desc;No one is allowed to vote.;x
landed_voting;Only Landed;x
landed_voting_desc;Only aristocrats and Capitalists may vote.;x
wealth_weighted_voting;Weighted Wealth;x
wealth_weighted_voting_desc;Only the wealthy (clerks and above) may vote, but the rich men's votes are worth twice as much as middle-class votes.;x
wealth_voting;Wealth;x
wealth_voting_desc;Only the middle and upper classes may vote.;x
universal_weighted_voting;Weighted Universal;x
universal_weighted_voting_desc;Everyone is allowed to vote, but the rich men's votes are worth more.;x
universal_voting;Universal;x
universal_voting_desc;Everyone is allowed to vote.;x
voting_system;Voting System;x
first_past_the_post;First Past the Post;x
first_past_the_post_desc;The candidate with the most votes wins.;x
jefferson_method;Jefferson Method;x
jefferson_method_desc;The Jefferson Method is a highest averages method for allocating seats.;x
proportional_representation;Proportional Representation;x
proportional_representation_desc;The percentage of votes that groups of candidates obtain in elections equals the percentage of seats they receive;x
public_meetings;Public Meetings;x
yes_meeting;Meetings allowed;x
yes_meeting_desc;Public meetings and rallies are allowed.;x
no_meeting;Meetings not allowed;x
no_meeting_desc;Public meetings are prohibited.;x
press_rights;Press Rights;x
state_press;State Press Only;x
state_press_desc;Only state-controlled press is allowed.;x
censored_press;Censored Press;x
censored_press_desc;While allowed a relative amount of freedom, the press is still censored by the government.;x
free_press;Free Press;x
free_press_desc;Free press is allowed without interference from the government.;x
trade_unions;Trade Unions;x
no_trade_unions;Illegal;x
no_trade_unions_desc;No trade unions are allowed.;x
state_controlled;State Controlled;x
state_controlled_desc;The government controls the trade unions.;x
non_socialist;Non-Socialist Allowed;x
non_socialist_desc;Non-Socialist trade unions are allowed.;x
all_trade_unions;All Allowed;x
all_trade_unions_desc;All trade unions are allowed.;x
political_parties;Political Parties;x
underground_parties;Only Underground;x
underground_parties_desc;The government actively prevents other parties from publicly campaigning for votes.;x
harassment;Harassment;x
harassment_desc;The ruling party harasses people into voting for them.;x
gerrymandering;Gerrymandering;x
gerrymandering_desc;Electoral district or constituency boundaries are deliberately modified for electoral purposes, meaning the votes for the ruling party are worth more. The ruling party can use gerrymandering in order to get people to vote for them.;x
non_secret_ballots;Non-Secret Ballots;x
non_secret_ballots_desc;The voter's choices are non-confidential. The ruling party knows who the people vote for and can use pressure in order to get the people to vote for them.;x
secret_ballots;Secret Ballots;x
secret_ballots_desc;The voter's choices are confidential in order to prevent others from influencing the voter by bribery or intimidation. The ruling party can't affect the way people votes.;x
social_reforms;Social Reforms;x
wage_reform;Minimum Wage;x
no_minimum_wage;No Minimum Wage;x
no_minimum_wage_desc;No minimum level for wages.;x
REMOVE_trinket_wage;Symbolic Minimum Wage;x
trinket_wage_desc;Minimum wages are very low.;x
low_minimum_wage;Low Minimum Wage;x
low_minimum_wage_desc;Minimum wages are low.;x
acceptable_minimum_wage;Acceptable Minimum Wage;x
acceptable_minimum_wage_desc;Minimum wages are acceptable to most people.;x
good_minimum_wage;Good Minimum Wage;x
good_minimum_wage_desc;Minimum wages are above the normal.;x
work_hours;Max. Workhours;x
no_work_hour_limit;Unlimited Work Day;x
no_work_hour_limit_desc;No limit on working hours per day.;x
fourteen_hours;14 Hour Work Day;x
fourteen_hours_desc;Maximum 14 working hours per day.;x
twelve_hours;12 Hour Work Day;x
twelve_hours_desc;Maximum 12 working hours per day.;x
ten_hours;10 Hour Work Day;x
ten_hours_desc;Maximum 10 working hours per day.;x
eight_hours;8 Hour Work Day;x
eight_hours_desc;Maximum 8 working hours per day.;x
safety_regulations;Safety Regulations;x
no_safety;No Safety Regulations;x
no_safety_desc;There are no safety regulations at all.;x
trinket_safety;Minimal Safety Regulations;x
trinket_safety_desc;There are safety regulations governing lethal tasks.;x
low_safety;Limited Safety Regulations;x
low_safety_desc;There are safety regulations governing dangerous tasks.;x
acceptable_safety;Acceptable Safety Regulations;x
acceptable_safety_desc;There are safety regulations governing all physical tasks.;x
good_safety;Excellent Safety Regulations;x
good_safety_desc;There is a full-blown safety regulation system.;x
unemployment_subsidies;Unemployment Subsidies;x
no_subsidies;No Subsidies;x
no_subsidies_desc;No unemployment subsidies.;x
trinket_subsidies;Trinket Subsidies;x
trinket_subsidies_desc;Very low unemployment subsidies.;x
low_subsidies;Low Subsidies;x
low_subsidies_desc;Low unemployment subsidies.;x
acceptable_subsidies;Extended Subsidies;x
acceptable_subsidies_desc;Extended unemployment subsidies.;x
good_subsidies;Generous Subsidies;x
good_subsidies_desc;Generous unemployment subsidies.;x
pensions;Pensions;x
no_pensions;No Pensions;x
no_pensions_desc;No state pensions.;x
trinket_pensions;Trinket Pensions;x
trinket_pensions_desc;Very low state pensions.;x
low_pensions;Low Pensions;x
low_pensions_desc;Low state pensions.;x
acceptable_pensions;Acceptable Pensions;x
acceptable_pensions_desc;Acceptable state pensions.;x
good_pensions;Good Pensions;x
good_pensions_desc;High state pensions.;x
health_care;Health Care;x
no_health_care;No Health Care;x
no_health_care_desc;No public healthcare.;x
trinket_health_care;Trinket Health care;x
trinket_health_care_desc;Very low quality public healthcare.;x
low_health_care;Low Health Care;x
low_health_care_desc;Low quality public healthcare.;x
acceptable_health_care;Acceptable Health Care;x
acceptable_health_care_desc;Acceptable quality public healthcare.;x
good_health_care;Good Health Care;x
good_health_care_desc;High quality public healthcare.;x
protectionism_l;Protectionism;x
free_trade_l;Free Trade;x
laissez_faire_l;Laissez Faire;x
interventionism_l;Interventionism;x
state_capitalism_l;State Capitalism;x
planned_economy_l;Planned Economy;x
pro_atheism_l;Atheism;x
secularized_l;Secularized;x
pluralism_l;Pluralism;x
moralism_l;Moralism;x
residency_l;Residency;x
limited_citizenship_l;Limited Citizenship;x
full_citizenship_l;Full Citizenship;x
jingoism_l;Jingoism;x
pro_military_l;Pro Military;x
anti_military_l;Anti Military;x
pacifism_l;Pacifism;x
yes_slavery_l;Slavery Allowed;x
no_slavery_l;Outlaw Slavery;x
appointed_l;Appointed UH;x
party_appointed_l;UH same as Ruling Party;x
state_equal_weight_l;Two per state in UH;x
population_equal_weight_l;Population equal in UH;x
none_voting_l;No Voting;x
landed_voting_l;Landed Voting;x
wealth_weighted_voting_l;Wealth Weighted Voting;x
wealth_voting_l;Wealth Voting;x
universal_weighted_voting_l;Universal Weighted Voting;x
universal_voting_l;Universal Voting;x
first_past_the_post_l;First Past the Post;x
jefferson_method_l;Jefferson Method;x
proportional_representation_l;Proportional Representation;x
yes_meeting_l;Allow Public Meetings;x
no_meeting_l;Outlaw Public Meetings;x
state_press_l;State Press Only;x
censored_press_l;Censored Press;x
free_press_l;Free Press;x
no_trade_unions_l;No Trade Unions;x
state_controlled_l;State Controlled Trade Unions;x
non_socialist_l;Non Socialist Trade Unions;x
all_trade_unions_l;All Trade Unions;x
underground_parties_l;Outlaw Political Parties;x
harassment_l;Harassed Parties.;x
gerrymandering_l;Gerrymandering;x
non_secret_ballots_l;Non Secret Ballots;x
secret_ballots_l;Secret Ballots;x
no_minimum_wage_l;No Min.Wage;x
trinket_wage_l;Trinket Min. Wage;x
low_minimum_wage_l;Low Min. Wage;x
acceptable_minimum_wage_l;Acceptable Min. Wage;x
good_minimum_wage_l;Good Min. Wage;x
no_work_hour_limit_l;No Workhour Limits;x
fourteen_hours_l;14h Workday;x
twelve_hours_l;12h Workday;x
ten_hours_l;10h Workday;x
eight_hours_l;8h Workday;x
no_safety_l;No Safety Regulations;x
trinket_safety_l;Trinket Safety;x
low_safety_l;Low Safety;x
acceptable_safety_l;Acceptable Safety;x
good_safety_l;Good Safety;x
no_subsidies_l;No Subsidies;x
trinket_subsidies_l;Trinket Subsidies;x
low_subsidies_l;Low Subsidies;x
acceptable_subsidies_l;Acceptable Subsidies;x
good_subsidies_l;Good Subsidies;x
no_pensions_l;No Pensions;x
trinket_pensions_l;Trinket Pensions;x
low_pensions_l;Low Pensions;x
acceptable_pensions_l;Acceptable Pensions;x
good_pensions_l;Good Pensions;x
no_health_care_l;No Healthcare;x
trinket_health_care_l;Trinket Healthcare;x
low_health_care_l;Low Healthcare;x
acceptable_health_care_l;Acceptable Healthcare;x
good_health_care_l;Good Healthcare;x
school_reforms;School system;Système d'éducation;Schulsystem;;;;;;;;;;;x
no_schools;No School system;Système inexistant;Kein Schulsystem;;;;;;;;;;;x
low_schools;Basic School system;Système de base;Einfaches Schulsystem;;;;;;;;;;;x
acceptable_schools;Acceptable School system;Système acceptable;Akzeptables Schulsystem;;;;;;;;;;;x
good_schools;Good School system;Système de bon niveau;Gutes Schulsystem;;;;;;;;;;;x
no_schools_l;No School system;Système d'éducation inexistant;Kein Schulsystem;;;;;;;;;;;x
low_schools_l;Basic School system;Système d'éducation de base;Einfaches Schulsystem;;;;;;;;;;;x
acceptable_schools_l;Acceptable School system;Système d'éducation acceptable;Akzeptables Schulsystem;;;;;;;;;;;x
good_schools_l;Good School system;Système d'éducation de bon niveau;Gutes Schulsystem;;;;;;;;;;;x
no_schools_desc;No public Schools.;Pas d'écoles publiques.;Keine öffentlichen Schulen.;;;;;;;;;;;x
low_schools_desc;Public Schools are uncommon.;Les écoles publiques sont rares.;Öffentliche Schulen sind nicht verbreitet.;;;;;;;;;;;x
acceptable_schools_desc;Public Schools are common.;Les écoles publiques sont fréquentes.;Öffentliche Schulen sind verbreitet.;;;;;;;;;;;x
good_schools_desc;There are really a lot of Public Schools.;Il y a beaucoup d'écoles publiques.;Es gibt wirklich viele öffentliche Schulen.;;;;;;;;;;;x
